insertId,jsonPayload.instruction,jsonPayload.job,jsonPayload.logger,jsonPayload.message,jsonPayload.portability_worker_id,jsonPayload.step,jsonPayload.thread,jsonPayload.work,jsonPayload.worker,"labels.""compute.googleapis.com/resource_id""","labels.""compute.googleapis.com/resource_name""","labels.""compute.googleapis.com/resource_type""","labels.""dataflow.googleapis.com/job_id""","labels.""dataflow.googleapis.com/job_name""","labels.""dataflow.googleapis.com/region""",logName,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.job_id,resource.labels.job_name,resource.labels.project_id,resource.labels.region,resource.labels.step_id,resource.type,severity,timestamp
8896859151494313223:277612:0:610154537,process_bundle-3961943-4021641,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5396109610",sdk-0-0,Standardize Message,Thread-518,3961943,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.416842699Z
8896859151494313223:277612:0:610154011,process_bundle-3961945-4021643,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5056795760,sdk-0-0,Standardize Message,Thread-30,3961945,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:15.416041374Z
8896859151494313223:277612:0:610153486,process_bundle-3961945-4021643,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5594022700",sdk-0-0,Standardize Message,Thread-30,3961945,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.414956808Z
8896859151494313223:277612:0:610152961,process_bundle-3961945-4021643,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5594022700",sdk-0-0,Standardize Message,Thread-30,3961945,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.414786577Z
8896859151494313223:277612:0:610152436,process_bundle-3961944-4021642,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5527300841",sdk-0-0,Standardize Message,Thread-21,3961944,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.393964290Z
8896859151494313223:277612:0:610151911,process_bundle-3961944-4021642,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5527300841",sdk-0-0,Standardize Message,Thread-21,3961944,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.393779754Z
8896859151494313223:277612:0:610151386,process_bundle-3961942-4021640,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5614371288",sdk-0-0,Standardize Message,Thread-23,3961942,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.390317201Z
8896859151494313223:277612:0:610150861,process_bundle-3961942-4021640,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5614371288",sdk-0-0,Standardize Message,Thread-23,3961942,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.389955282Z
8896859151494313223:277612:0:610150336,process_bundle-3961941-4021639,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event4882238838,sdk-0-0,Standardize Message,Thread-24,3961941,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:15.385051488Z
8896859151494313223:277612:0:610149811,process_bundle-3961942-4021640,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5233805094,sdk-0-0,Standardize Message,Thread-23,3961942,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:15.382730960Z
8896859151494313223:277612:0:610149286,process_bundle-3961912-4021609,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/tools/path_history_compression.py:37,Work zone is too short,sdk-0-0,Standardize Message,Thread-31,3961912,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,ERROR,2022-09-30T15:46:15.374942064Z
8896859151494313223:277612:0:610148812,process_bundle-3961941-4021639,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5410174099",sdk-0-0,Standardize Message,Thread-24,3961941,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.370409250Z
8896859151494313223:277612:0:610148287,process_bundle-3961941-4021639,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5410174099",sdk-0-0,Standardize Message,Thread-24,3961941,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.370250463Z
8896859151494313223:277612:0:610147762,process_bundle-3961941-4021639,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5283953894",sdk-0-0,Standardize Message,Thread-24,3961941,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.369401454Z
8896859151494313223:277612:0:610147237,process_bundle-3961941-4021639,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5283953894",sdk-0-0,Standardize Message,Thread-24,3961941,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.369225263Z
8896859151494313223:277612:0:610146712,process_bundle-3961941-4021639,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5044362427,sdk-0-0,Standardize Message,Thread-24,3961941,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:15.356395721Z
8896859151494313223:277612:0:610146187,process_bundle-3961941-4021639,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5282922026",sdk-0-0,Standardize Message,Thread-24,3961941,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.338153839Z
8896859151494313223:277612:0:610145662,process_bundle-3961941-4021639,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5282922026",sdk-0-0,Standardize Message,Thread-24,3961941,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.337919473Z
8896859151494313223:277612:0:610145137,process_bundle-3961937-4021635,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5510780137",sdk-0-0,Standardize Message,Thread-29,3961937,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.272351264Z
8896859151494313223:277612:0:610144612,process_bundle-3961937-4021635,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5510780137",sdk-0-0,Standardize Message,Thread-29,3961937,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.271809577Z
8896859151494313223:277612:0:610144087,process_bundle-3961940-4021638,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5310661796",sdk-0-0,Standardize Message,Thread-19,3961940,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.261832237Z
8896859151494313223:277612:0:610143562,process_bundle-3961940-4021638,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5310661796",sdk-0-0,Standardize Message,Thread-19,3961940,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.261666059Z
8896859151494313223:277612:0:610143037,process_bundle-3961940-4021638,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event4945708877,sdk-0-0,Standardize Message,Thread-19,3961940,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:15.260996341Z
8896859151494313223:277612:0:610142512,process_bundle-3961937-4021635,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5643163590",sdk-0-0,Standardize Message,Thread-29,3961937,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.257393836Z
8896859151494313223:277612:0:610141987,process_bundle-3961937-4021635,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5643163590",sdk-0-0,Standardize Message,Thread-29,3961937,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.257178068Z
8896859151494313223:277612:0:610141462,process_bundle-3961938-4021636,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5155165603,sdk-0-0,Standardize Message,Thread-30,3961938,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:15.248291254Z
8896859151494313223:277612:0:610140937,process_bundle-3961938-4021636,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5490361081",sdk-0-0,Standardize Message,Thread-30,3961938,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.246432304Z
8896859151494313223:277612:0:610140412,process_bundle-3961938-4021636,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5490361081",sdk-0-0,Standardize Message,Thread-30,3961938,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:15.246046781Z
8896859151494313223:277612:0:610139887,process_bundle-3961937-4021635,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5021139780,sdk-0-0,Standardize Message,Thread-29,3961937,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:15.238949060Z
8896859151494313223:277612:0:610139362,process_bundle-3961938-4021636,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5167344684,sdk-0-0,Standardize Message,Thread-30,3961938,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:15.231778621Z
8896859151494313223:277612:0:610138837,process_bundle-3961939-4021637,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5743252417,sdk-0-0,Standardize Message,Thread-26,3961939,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:15.228627920Z
8896859151494313223:277612:0:610138312,process_bundle-3961940-4021638,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5185514305,sdk-0-0,Standardize Message,Thread-19,3961940,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:15.226356506Z
8896859151494313223:277612:0:610137787,process_bundle-3961937-4021635,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event4956574687,sdk-0-0,Standardize Message,Thread-29,3961937,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:21.643836169Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:15.224802732Z
